date,msg,poland,ukraine,belarus,moldova,hungary,slovakia,romania,latvia,estonia,germany,russia,lithuania,czechia,italy,austria,denmark,sweden,finland,ireland,france,turkey,spain,portugal,slovenia,netherlands,belgium,bulgaria,croatia,united kingdom,macedonia,serbia,bosnia,switzerland,greece,luxembourg,iceland,malta,norway,montenegro,cyprus,albania
2022-06-25,2008.0,149.0,0.0,7.0,8.0,4.0,1.0,11.0,3.0,0.0,119.0,13.0,3.0,27.0,13.0,36.0,1.0,1.0,3.0,1.0,17.0,5.0,18.0,0.0,1.0,17.0,12.0,9.0,1.0,3.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0
2022-06-26,1987.0,142.0,0.0,7.0,8.0,3.0,1.0,11.0,3.0,0.0,116.0,14.0,3.0,26.0,12.0,35.0,1.0,1.0,3.0,0.0,17.0,5.0,20.0,0.0,1.0,17.0,11.0,8.0,1.0,3.0,0.0,0.0,0.0,29.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0
2022-06-27,2056.0,156.0,0.0,7.0,9.0,3.0,3.0,11.0,3.0,0.0,122.0,16.0,3.0,29.0,11.0,37.0,1.0,1.0,3.0,2.0,19.0,3.0,21.0,0.0,1.0,17.0,12.0,8.0,1.0,3.0,0.0,0.0,0.0,32.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0
2022-06-28,2056.0,162.0,0.0,7.0,11.0,3.0,3.0,11.0,3.0,0.0,121.0,16.0,4.0,30.0,13.0,34.0,1.0,1.0,3.0,2.0,19.0,5.0,21.0,1.0,2.0,18.0,10.0,10.0,1.0,3.0,0.0,0.0,0.0,30.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0
2022-06-29,2067.0,170.0,0.0,8.0,12.0,3.0,3.0,11.0,4.0,0.0,123.0,16.0,4.0,32.0,16.0,35.0,1.0,1.0,3.0,2.0,21.0,5.0,20.0,2.0,2.0,20.0,14.0,10.0,1.0,3.0,0.0,0.0,0.0,32.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0
2022-06-30,2055.0,169.0,0.0,8.0,10.0,2.0,3.0,12.0,7.0,0.0,118.0,14.0,4.0,32.0,17.0,36.0,1.0,0.0,3.0,2.0,19.0,5.0,20.0,2.0,2.0,20.0,14.0,11.0,1.0,4.0,0.0,0.0,0.0,34.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0
2022-07-01,2092.0,163.0,0.0,7.0,12.0,1.0,3.0,11.0,7.0,0.0,112.0,15.0,4.0,34.0,19.0,36.0,1.0,0.0,2.0,2.0,18.0,4.0,20.0,2.0,1.0,21.0,13.0,12.0,1.0,3.0,0.0,0.0,0.0,35.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0
2022-07-02,2011.0,154.0,0.0,7.0,12.0,0.0,3.0,11.0,6.0,0.0,102.0,16.0,4.0,33.0,19.0,35.0,1.0,0.0,2.0,2.0,15.0,3.0,18.0,2.0,1.0,21.0,11.0,11.0,1.0,3.0,0.0,0.0,0.0,35.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0
2022-07-03,2029.0,156.0,0.0,7.0,12.0,0.0,3.0,12.0,5.0,0.0,98.0,18.0,3.0,34.0,22.0,33.0,0.0,0.0,2.0,2.0,15.0,3.0,20.0,2.0,1.0,22.0,10.0,12.0,1.0,3.0,0.0,0.0,0.0,33.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0
2022-07-04,2012.0,158.0,0.0,7.0,12.0,0.0,3.0,11.0,5.0,1.0,98.0,18.0,4.0,33.0,20.0,31.0,0.0,0.0,2.0,2.0,14.0,3.0,21.0,2.0,1.0,21.0,9.0,14.0,0.0,3.0,0.0,0.0,0.0,32.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0
2022-07-05,2000.0,160.0,0.0,4.0,12.0,1.0,3.0,10.0,5.0,1.0,97.0,17.0,4.0,32.0,18.0,29.0,0.0,0.0,2.0,2.0,13.0,2.0,22.0,2.0,1.0,21.0,9.0,15.0,0.0,4.0,0.0,0.0,0.0,29.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0
2022-07-06,1923.0,156.0,0.0,2.0,12.0,1.0,3.0,10.0,5.0,1.0,92.0,16.0,4.0,30.0,19.0,29.0,0.0,0.0,2.0,2.0,11.0,2.0,20.0,2.0,1.0,19.0,10.0,15.0,0.0,4.0,0.0,0.0,0.0,29.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0
2022-07-07,1813.0,157.0,0.0,1.0,13.0,1.0,4.0,10.0,6.0,1.0,88.0,16.0,4.0,29.0,18.0,29.0,0.0,0.0,1.0,2.0,10.0,2.0,19.0,2.0,1.0,17.0,11.0,15.0,0.0,3.0,0.0,0.0,0.0,29.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0
2022-07-08,1833.0,153.0,0.0,2.0,14.0,1.0,4.0,11.0,6.0,1.0,92.0,16.0,4.0,29.0,19.0,28.0,0.0,0.0,1.0,2.0,11.0,2.0,21.0,4.0,1.0,18.0,12.0,15.0,0.0,3.0,0.0,0.0,0.0,28.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0
2022-07-09,1827.0,151.0,0.0,2.0,14.0,2.0,4.0,11.0,6.0,1.0,99.0,16.0,4.0,32.0,22.0,29.0,0.0,0.0,0.0,3.0,12.0,5.0,21.0,4.0,1.0,20.0,13.0,14.0,1.0,5.0,0.0,0.0,0.0,28.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
2022-07-10,1872.0,153.0,0.0,2.0,12.0,2.0,4.0,11.0,5.0,1.0,105.0,15.0,4.0,32.0,21.0,26.0,0.0,0.0,0.0,3.0,13.0,6.0,19.0,4.0,1.0,17.0,12.0,12.0,1.0,4.0,0.0,0.0,0.0,26.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
2022-07-11,1886.0,151.0,0.0,2.0,13.0,2.0,4.0,12.0,5.0,1.0,107.0,14.0,5.0,31.0,22.0,26.0,0.0,0.0,0.0,3.0,14.0,6.0,18.0,4.0,1.0,16.0,13.0,12.0,1.0,4.0,0.0,0.0,0.0,26.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
2022-07-12,1855.0,141.0,0.0,2.0,13.0,3.0,3.0,14.0,9.0,1.0,110.0,12.0,5.0,27.0,23.0,28.0,0.0,0.0,0.0,2.0,12.0,6.0,19.0,4.0,2.0,20.0,12.0,12.0,1.0,8.0,0.0,1.0,0.0,26.0,3.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0
2022-07-13,1843.0,133.0,0.0,2.0,11.0,3.0,3.0,14.0,9.0,1.0,110.0,12.0,4.0,26.0,20.0,29.0,1.0,0.0,0.0,2.0,12.0,5.0,18.0,3.0,1.0,18.0,13.0,11.0,1.0,9.0,0.0,1.0,0.0,27.0,3.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0
2022-07-14,1737.0,126.0,0.0,1.0,10.0,3.0,3.0,13.0,8.0,1.0,100.0,11.0,4.0,23.0,17.0,23.0,1.0,0.0,0.0,2.0,9.0,5.0,19.0,2.0,1.0,16.0,9.0,11.0,1.0,10.0,0.0,1.0,0.0,20.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0
2022-07-15,1704.0,119.0,0.0,1.0,12.0,3.0,3.0,12.0,5.0,1.0,102.0,13.0,4.0,23.0,21.0,23.0,1.0,0.0,0.0,2.0,12.0,5.0,20.0,2.0,1.0,15.0,9.0,10.0,1.0,9.0,0.0,1.0,0.0,19.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0
2022-07-16,1595.0,114.0,0.0,1.0,11.0,3.0,4.0,11.0,5.0,1.0,98.0,10.0,4.0,19.0,20.0,21.0,1.0,0.0,0.0,2.0,11.0,5.0,18.0,2.0,1.0,13.0,9.0,9.0,1.0,9.0,0.0,1.0,0.0,16.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0
2022-07-17,1567.0,111.0,0.0,2.0,9.0,3.0,4.0,10.0,5.0,1.0,101.0,9.0,4.0,18.0,20.0,21.0,1.0,0.0,0.0,2.0,12.0,5.0,18.0,2.0,1.0,14.0,10.0,8.0,1.0,9.0,0.0,1.0,0.0,16.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
2022-07-18,1517.0,108.0,0.0,3.0,9.0,3.0,4.0,9.0,5.0,1.0,107.0,7.0,3.0,21.0,18.0,23.0,1.0,0.0,0.0,2.0,15.0,5.0,16.0,2.0,1.0,13.0,12.0,7.0,1.0,9.0,0.0,1.0,0.0,17.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
2022-07-19,1511.0,105.0,0.0,3.0,8.0,4.0,4.0,8.0,5.0,0.0,112.0,7.0,1.0,22.0,19.0,24.0,1.0,0.0,1.0,2.0,16.0,6.0,14.0,2.0,1.0,13.0,12.0,5.0,1.0,9.0,0.0,1.0,0.0,17.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
2022-07-20,1475.0,102.0,0.0,3.0,8.0,3.0,4.0,9.0,5.0,0.0,109.0,7.0,1.0,20.0,17.0,23.0,1.0,0.0,1.0,3.0,15.0,6.0,11.0,2.0,1.0,14.0,11.0,4.0,1.0,8.0,0.0,1.0,0.0,16.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
2022-07-21,1521.0,107.0,0.0,3.0,9.0,4.0,4.0,10.0,6.0,0.0,103.0,6.0,3.0,20.0,16.0,22.0,1.0,0.0,1.0,3.0,16.0,6.0,11.0,2.0,1.0,14.0,10.0,4.0,1.0,8.0,0.0,1.0,0.0,15.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
2022-07-22,1576.0,106.0,0.0,3.0,8.0,4.0,3.0,10.0,5.0,0.0,101.0,8.0,7.0,21.0,15.0,24.0,1.0,0.0,1.0,3.0,18.0,6.0,10.0,2.0,1.0,12.0,10.0,5.0,1.0,8.0,0.0,1.0,0.0,15.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
2022-07-23,1507.0,101.0,0.0,2.0,7.0,4.0,3.0,9.0,5.0,0.0,97.0,9.0,7.0,21.0,14.0,25.0,1.0,0.0,1.0,3.0,17.0,6.0,8.0,0.0,1.0,11.0,8.0,5.0,1.0,8.0,0.0,1.0,0.0,15.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
2022-07-24,1446.0,95.0,0.0,2.0,7.0,3.0,2.0,7.0,5.0,0.0,90.0,10.0,8.0,18.0,12.0,23.0,1.0,0.0,1.0,2.0,18.0,3.0,9.0,0.0,1.0,9.0,7.0,4.0,0.0,6.0,0.0,1.0,0.0,13.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
2022-07-25,1318.0,90.0,0.0,2.0,7.0,3.0,2.0,6.0,6.0,0.0,78.0,9.0,8.0,15.0,14.0,22.0,1.0,0.0,1.0,2.0,18.0,2.0,10.0,0.0,1.0,10.0,7.0,4.0,0.0,6.0,0.0,1.0,0.0,12.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
2022-07-26,1274.0,90.0,0.0,2.0,7.0,4.0,3.0,6.0,6.0,0.0,77.0,9.0,7.0,16.0,13.0,24.0,1.0,0.0,1.0,2.0,18.0,2.0,10.0,0.0,1.0,11.0,9.0,5.0,0.0,6.0,0.0,1.0,0.0,14.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
2022-07-27,1256.0,88.0,0.0,2.0,6.0,4.0,3.0,4.0,2.0,1.0,74.0,11.0,7.0,23.0,13.0,23.0,1.0,1.0,1.0,1.0,18.0,3.0,10.0,0.0,0.0,13.0,8.0,5.0,0.0,3.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-07-28,1248.0,87.0,0.0,2.0,7.0,4.0,3.0,5.0,2.0,1.0,76.0,11.0,7.0,24.0,13.0,23.0,0.0,1.0,1.0,1.0,18.0,2.0,11.0,0.0,0.0,13.0,7.0,4.0,0.0,4.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-07-29,1227.0,83.0,0.0,3.0,7.0,4.0,3.0,5.0,2.0,1.0,77.0,11.0,7.0,25.0,14.0,24.0,0.0,1.0,1.0,1.0,18.0,2.0,11.0,0.0,0.0,12.0,7.0,5.0,0.0,3.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-30,1155.0,85.0,0.0,3.0,5.0,4.0,3.0,5.0,3.0,1.0,75.0,9.0,7.0,24.0,9.0,23.0,0.0,1.0,1.0,1.0,16.0,2.0,10.0,0.0,0.0,13.0,8.0,5.0,0.0,3.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-31,1126.0,85.0,0.0,3.0,4.0,4.0,3.0,5.0,3.0,1.0,76.0,8.0,7.0,27.0,8.0,26.0,0.0,1.0,1.0,1.0,18.0,2.0,14.0,0.0,0.0,16.0,9.0,5.0,0.0,3.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-01,1119.0,86.0,0.0,2.0,4.0,4.0,3.0,5.0,3.0,1.0,75.0,8.0,7.0,26.0,9.0,28.0,0.0,1.0,1.0,1.0,17.0,2.0,16.0,1.0,0.0,15.0,8.0,5.0,0.0,3.0,0.0,1.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-02,1168.0,91.0,0.0,1.0,7.0,4.0,4.0,6.0,4.0,1.0,72.0,9.0,8.0,23.0,9.0,29.0,0.0,1.0,1.0,1.0,15.0,2.0,18.0,1.0,0.0,14.0,6.0,6.0,0.0,4.0,0.0,1.0,0.0,19.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2022-08-03,1173.0,93.0,0.0,1.0,8.0,3.0,4.0,8.0,4.0,1.0,70.0,9.0,8.0,21.0,8.0,32.0,0.0,1.0,0.0,1.0,14.0,1.0,18.0,1.0,0.0,14.0,6.0,6.0,0.0,4.0,0.0,1.0,0.0,22.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2022-08-04,1168.0,93.0,0.0,1.0,9.0,4.0,4.0,8.0,4.0,1.0,72.0,9.0,9.0,22.0,12.0,33.0,0.0,1.0,0.0,1.0,18.0,1.0,19.0,1.0,0.0,13.0,8.0,8.0,0.0,4.0,0.0,1.0,0.0,24.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
2022-08-05,1121.0,97.0,0.0,1.0,8.0,3.0,6.0,8.0,3.0,1.0,74.0,8.0,7.0,21.0,14.0,33.0,0.0,1.0,0.0,1.0,17.0,1.0,19.0,1.0,0.0,14.0,8.0,8.0,0.0,4.0,0.0,1.0,0.0,25.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
2022-08-06,1116.0,94.0,0.0,1.0,8.0,3.0,7.0,8.0,3.0,1.0,76.0,5.0,3.0,22.0,17.0,31.0,0.0,1.0,0.0,1.0,16.0,1.0,20.0,1.0,0.0,15.0,8.0,7.0,0.0,5.0,0.0,1.0,0.0,25.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
2022-08-07,1169.0,96.0,0.0,1.0,8.0,3.0,7.0,8.0,5.0,1.0,78.0,4.0,3.0,23.0,18.0,31.0,0.0,1.0,1.0,1.0,15.0,1.0,20.0,1.0,0.0,17.0,9.0,7.0,0.0,5.0,0.0,1.0,0.0,24.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
2022-08-08,1204.0,105.0,0.0,1.0,8.0,3.0,7.0,8.0,6.0,1.0,77.0,3.0,2.0,22.0,19.0,30.0,1.0,1.0,1.0,1.0,13.0,1.0,19.0,1.0,0.0,20.0,9.0,7.0,0.0,5.0,0.0,1.0,0.0,24.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
2022-08-09,1249.0,106.0,0.0,1.0,8.0,3.0,7.0,8.0,5.0,1.0,79.0,5.0,2.0,24.0,18.0,31.0,2.0,1.0,1.0,1.0,12.0,1.0,19.0,1.0,0.0,19.0,9.0,7.0,0.0,5.0,0.0,1.0,0.0,25.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
2022-08-10,1226.0,108.0,0.0,1.0,7.0,2.0,6.0,7.0,5.0,1.0,81.0,5.0,2.0,23.0,18.0,28.0,2.0,1.0,1.0,1.0,12.0,1.0,19.0,1.0,0.0,18.0,6.0,6.0,0.0,5.0,0.0,2.0,0.0,23.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
2022-08-11,1176.0,112.0,0.0,1.0,8.0,1.0,5.0,7.0,5.0,0.0,73.0,3.0,2.0,18.0,17.0,24.0,2.0,0.0,1.0,1.0,12.0,1.0,19.0,1.0,0.0,12.0,6.0,5.0,0.0,4.0,0.0,2.0,0.0,22.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
2022-08-12,1176.0,115.0,0.0,1.0,8.0,1.0,5.0,6.0,5.0,0.0,70.0,3.0,2.0,17.0,18.0,25.0,2.0,0.0,1.0,1.0,11.0,1.0,17.0,1.0,0.0,14.0,6.0,6.0,0.0,4.0,0.0,2.0,0.0,23.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
2022-08-13,1171.0,121.0,0.0,0.0,9.0,2.0,5.0,7.0,7.0,0.0,68.0,3.0,3.0,17.0,17.0,25.0,2.0,0.0,1.0,1.0,11.0,1.0,16.0,1.0,0.0,14.0,6.0,5.0,0.0,4.0,0.0,2.0,0.0,22.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
2022-08-14,1179.0,119.0,0.0,0.0,9.0,2.0,5.0,7.0,6.0,0.0,70.0,3.0,3.0,18.0,18.0,27.0,2.0,0.0,1.0,1.0,12.0,1.0,17.0,1.0,0.0,14.0,5.0,5.0,0.0,6.0,0.0,2.0,0.0,24.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0
2022-08-15,1223.0,123.0,0.0,0.0,9.0,2.0,4.0,7.0,6.0,0.0,71.0,3.0,3.0,17.0,18.0,27.0,2.0,0.0,1.0,1.0,13.0,1.0,14.0,1.0,0.0,11.0,6.0,5.0,0.0,6.0,0.0,2.0,0.0,23.0,0.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0
2022-08-16,1271.0,122.0,0.0,0.0,9.0,3.0,4.0,7.0,6.0,0.0,69.0,3.0,3.0,18.0,16.0,25.0,2.0,0.0,1.0,1.0,14.0,1.0,12.0,0.0,0.0,11.0,7.0,5.0,0.0,6.0,0.0,1.0,0.0,20.0,0.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0
2022-08-17,1214.0,114.0,0.0,1.0,6.0,3.0,3.0,6.0,5.0,0.0,70.0,2.0,3.0,19.0,15.0,24.0,2.0,0.0,1.0,2.0,14.0,1.0,10.0,0.0,0.0,11.0,7.0,4.0,0.0,6.0,0.0,1.0,0.0,22.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0
2022-08-18,1187.0,115.0,0.0,1.0,6.0,3.0,3.0,4.0,5.0,0.0,75.0,4.0,3.0,20.0,15.0,23.0,2.0,0.0,1.0,3.0,16.0,1.0,11.0,0.0,0.0,10.0,7.0,3.0,0.0,6.0,0.0,1.0,0.0,22.0,0.0,2.0,0.0,1.0,3.0,0.0,1.0,0.0
2022-08-19,1139.0,110.0,0.0,1.0,5.0,2.0,3.0,3.0,5.0,0.0,72.0,5.0,2.0,19.0,11.0,23.0,2.0,0.0,1.0,2.0,13.0,1.0,11.0,0.0,0.0,10.0,6.0,1.0,0.0,6.0,0.0,1.0,0.0,21.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0
2022-08-20,1112.0,102.0,0.0,1.0,5.0,2.0,1.0,2.0,5.0,0.0,71.0,5.0,2.0,18.0,9.0,24.0,2.0,0.0,1.0,2.0,14.0,1.0,11.0,0.0,0.0,10.0,7.0,1.0,0.0,7.0,0.0,1.0,0.0,21.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0
2022-08-21,1060.0,104.0,0.0,1.0,5.0,2.0,0.0,1.0,6.0,1.0,70.0,5.0,3.0,16.0,7.0,24.0,2.0,0.0,1.0,2.0,12.0,1.0,11.0,0.0,0.0,10.0,6.0,2.0,0.0,6.0,0.0,1.0,0.0,21.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0
2022-08-22,1058.0,105.0,0.0,3.0,6.0,3.0,0.0,1.0,5.0,1.0,74.0,7.0,3.0,15.0,6.0,25.0,2.0,0.0,1.0,2.0,12.0,1.0,12.0,0.0,0.0,8.0,5.0,2.0,1.0,6.0,0.0,3.0,0.0,23.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0
2022-08-23,1021.0,104.0,0.0,3.0,5.0,3.0,0.0,1.0,4.0,1.0,78.0,7.0,3.0,16.0,9.0,25.0,1.0,0.0,1.0,3.0,12.0,1.0,12.0,0.0,0.0,5.0,5.0,2.0,1.0,6.0,0.0,3.0,0.0,23.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0
2022-08-24,976.0,105.0,0.0,3.0,6.0,3.0,0.0,1.0,4.0,1.0,80.0,5.0,3.0,15.0,8.0,27.0,0.0,0.0,1.0,3.0,14.0,1.0,12.0,0.0,0.0,5.0,5.0,3.0,1.0,6.0,0.0,3.0,0.0,25.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0
2022-08-25,983.0,106.0,0.0,3.0,6.0,3.0,0.0,1.0,4.0,1.0,78.0,5.0,3.0,15.0,11.0,28.0,0.0,0.0,1.0,3.0,13.0,1.0,13.0,0.0,0.0,6.0,5.0,3.0,1.0,6.0,0.0,2.0,0.0,26.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0
2022-08-26,969.0,100.0,0.0,3.0,5.0,3.0,0.0,1.0,4.0,1.0,78.0,5.0,3.0,13.0,11.0,28.0,0.0,0.0,1.0,3.0,14.0,0.0,14.0,0.0,0.0,8.0,6.0,3.0,1.0,6.0,0.0,2.0,0.0,26.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0
2022-08-27,975.0,95.0,0.0,4.0,4.0,3.0,0.0,1.0,4.0,1.0,79.0,5.0,3.0,12.0,10.0,26.0,0.0,0.0,1.0,3.0,15.0,0.0,15.0,0.0,0.0,7.0,7.0,2.0,1.0,4.0,0.0,2.0,0.0,24.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0
2022-08-28,1021.0,88.0,0.0,4.0,4.0,2.0,0.0,0.0,2.0,1.0,86.0,5.0,2.0,11.0,11.0,28.0,0.0,0.0,1.0,3.0,17.0,1.0,18.0,0.0,0.0,8.0,7.0,2.0,1.0,4.0,0.0,2.0,0.0,27.0,2.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0
2022-08-29,1019.0,87.0,0.0,4.0,4.0,2.0,0.0,0.0,2.0,1.0,88.0,6.0,3.0,10.0,10.0,27.0,0.0,0.0,1.0,3.0,16.0,1.0,19.0,0.0,0.0,8.0,7.0,3.0,1.0,2.0,0.0,2.0,0.0,26.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0
2022-08-30,990.0,83.0,0.0,4.0,4.0,2.0,0.0,0.0,3.0,1.0,93.0,7.0,4.0,9.0,12.0,29.0,0.0,0.0,1.0,3.0,14.0,2.0,21.0,0.0,0.0,10.0,5.0,3.0,1.0,2.0,0.0,2.0,0.0,30.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
2022-08-31,943.0,88.0,0.0,4.0,4.0,1.0,0.0,1.0,3.0,1.0,95.0,7.0,4.0,7.0,14.0,31.0,0.0,0.0,1.0,3.0,16.0,2.0,23.0,0.0,0.0,15.0,5.0,3.0,1.0,2.0,0.0,2.0,0.0,33.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
2022-09-01,952.0,90.0,0.0,3.0,4.0,1.0,0.0,1.0,3.0,1.0,89.0,8.0,3.0,7.0,14.0,28.0,0.0,0.0,1.0,2.0,15.0,2.0,22.0,0.0,0.0,22.0,5.0,3.0,1.0,1.0,0.0,2.0,0.0,27.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2022-09-02,990.0,87.0,0.0,3.0,3.0,1.0,0.0,1.0,3.0,1.0,84.0,6.0,3.0,8.0,14.0,27.0,0.0,0.0,1.0,1.0,14.0,2.0,21.0,0.0,0.0,27.0,6.0,3.0,2.0,1.0,0.0,2.0,0.0,25.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-09-03,1031.0,84.0,0.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,86.0,5.0,3.0,8.0,16.0,26.0,0.0,0.0,2.0,1.0,13.0,2.0,22.0,0.0,0.0,29.0,8.0,4.0,2.0,1.0,0.0,2.0,0.0,25.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-09-04,1047.0,79.0,0.0,3.0,3.0,1.0,2.0,1.0,3.0,1.0,88.0,5.0,3.0,8.0,17.0,27.0,0.0,0.0,3.0,1.0,13.0,2.0,22.0,0.0,0.0,29.0,7.0,5.0,2.0,0.0,0.0,2.0,0.0,26.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-09-05,1055.0,76.0,0.0,3.0,3.0,1.0,2.0,1.0,2.0,0.0,89.0,5.0,2.0,9.0,16.0,27.0,0.0,0.0,3.0,1.0,15.0,2.0,22.0,0.0,0.0,33.0,11.0,4.0,2.0,0.0,0.0,2.0,0.0,26.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-09-06,1005.0,72.0,0.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,82.0,3.0,4.0,9.0,16.0,26.0,0.0,0.0,2.0,1.0,15.0,2.0,22.0,0.0,0.0,36.0,11.0,4.0,1.0,0.0,0.0,0.0,0.0,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-07,995.0,68.0,0.0,1.0,3.0,0.0,2.0,3.0,1.0,0.0,81.0,4.0,5.0,8.0,11.0,25.0,0.0,0.0,2.0,0.0,15.0,2.0,21.0,0.0,0.0,41.0,11.0,4.0,1.0,1.0,0.0,0.0,0.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-08,1008.0,65.0,0.0,1.0,2.0,0.0,2.0,3.0,1.0,0.0,74.0,4.0,5.0,9.0,13.0,23.0,0.0,0.0,2.0,0.0,14.0,2.0,22.0,0.0,1.0,45.0,12.0,3.0,1.0,1.0,0.0,0.0,0.0,22.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-09,971.0,58.0,0.0,1.0,2.0,0.0,2.0,3.0,1.0,0.0,72.0,4.0,5.0,9.0,11.0,23.0,0.0,0.0,2.0,0.0,14.0,2.0,20.0,0.0,1.0,44.0,12.0,3.0,1.0,1.0,0.0,0.0,0.0,22.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-09-10,948.0,58.0,0.0,1.0,3.0,1.0,2.0,3.0,1.0,0.0,72.0,4.0,5.0,10.0,11.0,24.0,0.0,0.0,2.0,0.0,13.0,2.0,18.0,0.0,1.0,43.0,11.0,3.0,1.0,1.0,0.0,0.0,0.0,23.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
