date,msg,poland,ukraine,belarus,moldova,hungary,slovakia,romania,latvia,estonia,germany,russia,lithuania,czechia,italy,austria,denmark,sweden,finland,ireland,france,turkey,spain,portugal,slovenia,netherlands,belgium,bulgaria,croatia,united kingdom,macedonia,serbia,bosnia,switzerland,greece,luxembourg,iceland,malta,norway,montenegro,cyprus,albania
2022-05-11,1837.0,31.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,0.0,5.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-12,1781.0,30.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,2.0,5.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-05-13,1723.0,27.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,2.0,5.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-05-14,1648.0,23.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-05-15,1643.0,21.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,11.0,5.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-05-16,1642.0,24.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,8.0,6.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-05-17,1649.0,22.0,0.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,8.0,8.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-05-18,1601.0,23.0,0.0,1.0,5.0,0.0,0.0,1.0,1.0,0.0,10.0,8.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-05-19,1633.0,23.0,0.0,1.0,5.0,0.0,0.0,1.0,1.0,0.0,12.0,8.0,2.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-05-20,1660.0,27.0,0.0,1.0,5.0,0.0,0.0,2.0,1.0,0.0,11.0,6.0,2.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-05-21,1738.0,28.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,0.0,13.0,7.0,2.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-05-22,2006.0,32.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,0.0,14.0,7.0,2.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-05-23,2051.0,31.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,0.0,14.0,7.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-05-24,2114.0,35.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,1.0,17.0,7.0,2.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-05-25,2242.0,35.0,0.0,0.0,4.0,1.0,0.0,2.0,2.0,1.0,18.0,8.0,2.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-05-26,2502.0,38.0,0.0,0.0,4.0,1.0,0.0,2.0,2.0,1.0,18.0,7.0,2.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-05-27,2528.0,38.0,0.0,0.0,4.0,1.0,0.0,2.0,2.0,1.0,20.0,7.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-28,2650.0,42.0,0.0,1.0,5.0,1.0,0.0,2.0,2.0,1.0,21.0,7.0,0.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-29,2775.0,43.0,0.0,1.0,5.0,1.0,0.0,3.0,2.0,1.0,21.0,9.0,0.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-30,2847.0,45.0,0.0,1.0,3.0,1.0,0.0,3.0,2.0,1.0,21.0,9.0,0.0,4.0,6.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-31,2903.0,43.0,0.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,24.0,8.0,0.0,4.0,6.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-01,2882.0,43.0,0.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,22.0,6.0,0.0,3.0,6.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-02,2916.0,41.0,0.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,21.0,5.0,0.0,3.0,6.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-03,2962.0,43.0,0.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,19.0,5.0,0.0,2.0,6.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-04,2952.0,41.0,0.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,22.0,5.0,0.0,1.0,6.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-05,2892.0,39.0,0.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,20.0,5.0,0.0,1.0,6.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06,2638.0,36.0,0.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,20.0,5.0,0.0,1.0,6.0,3.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-07,2654.0,36.0,0.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,21.0,5.0,0.0,1.0,5.0,4.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-08,2688.0,32.0,0.0,1.0,2.0,1.0,1.0,4.0,1.0,0.0,20.0,5.0,0.0,1.0,4.0,4.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-09,2684.0,33.0,0.0,1.0,2.0,0.0,1.0,4.0,2.0,0.0,21.0,5.0,0.0,1.0,4.0,4.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-10,2485.0,33.0,0.0,1.0,2.0,0.0,1.0,4.0,2.0,0.0,21.0,4.0,0.0,1.0,5.0,4.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0,2.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-11,2475.0,31.0,0.0,1.0,2.0,0.0,1.0,4.0,2.0,0.0,18.0,4.0,0.0,1.0,5.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,2.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-12,2378.0,28.0,0.0,0.0,1.0,0.0,1.0,4.0,2.0,0.0,20.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-13,2260.0,26.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,20.0,2.0,0.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-14,2261.0,23.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,23.0,2.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-15,2244.0,22.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,21.0,2.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-16,2220.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,23.0,2.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-17,2251.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,22.0,2.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-18,2195.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,22.0,2.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-19,2119.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,20.0,2.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-20,2134.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,21.0,1.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-21,2185.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,20.0,2.0,1.0,0.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-22,2172.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,18.0,2.0,1.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-23,2060.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,15.0,3.0,1.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-24,2021.0,19.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,13.0,2.0,1.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-25,2008.0,16.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,14.0,2.0,1.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-26,1987.0,19.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,14.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-27,2056.0,22.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,12.0,2.0,1.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-28,2056.0,24.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,11.0,2.0,1.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-29,2067.0,25.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,7.0,2.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,5.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-30,2055.0,25.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,7.0,3.0,1.0,2.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,5.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-01,2092.0,23.0,0.0,1.0,3.0,0.0,0.0,2.0,2.0,0.0,6.0,3.0,1.0,4.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,6.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-02,2011.0,25.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,7.0,3.0,1.0,4.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,6.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-03,2029.0,27.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,8.0,3.0,1.0,4.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,6.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-04,2012.0,29.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,8.0,3.0,1.0,4.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,6.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-05,2000.0,30.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,8.0,3.0,1.0,4.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,6.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06,1923.0,27.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,9.0,3.0,0.0,4.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-07,1813.0,25.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,10.0,4.0,0.0,4.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-08,1833.0,25.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,11.0,3.0,0.0,4.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-09,1827.0,25.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,11.0,3.0,0.0,4.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-10,1872.0,26.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,12.0,3.0,0.0,4.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-11,1886.0,24.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,12.0,3.0,0.0,4.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-12,1855.0,24.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,12.0,3.0,0.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-13,1843.0,22.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,13.0,3.0,0.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-14,1737.0,21.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,0.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-15,1704.0,19.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-16,1595.0,19.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-17,1567.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-18,1517.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-19,1511.0,13.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-20,1475.0,14.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,3.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-21,1521.0,15.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-22,1576.0,18.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-23,1507.0,18.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-24,1446.0,17.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-25,1318.0,18.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-26,1274.0,18.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-27,1256.0,16.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
